t_end,t_start,Driver's Exit Time,Driver's Return Time,Notes,Packages?,Queue,TNC Sign,Passenger Access Door,Trunk Access,Zone,week,right_censor,left_censor,Dwell_time,Conflict_long,Conflict_short,Site,Bound,event_type,event_type_TRB,loc_type,loc_type_short,Num_individuals,veh_type,veh_type_short,curb_use_type,Taxi_x,Paid_x,Unauth_x,Unknown_x,0-10,10-15,15-20,20-25,25-30,30-35,35-40,40-45,45-50,50-55,55-60,60-65,65-70,70-75,75-80,80-85,85-200,Volume,Mean_SPD,Condition,Temp_(F),Taxi_y,Paid_y,Unauth_y,Unknown_y,All_occup,PLZ_occup,garage_occup,period
2018-12-20 14:50:42,2018-12-20 14:50:26,,,,no,0.0,,front,no,25,2,1,1,0.26666666666666666,None,None,BTW Thomas & John St,SB,Passenger load,Passenger load,Street,Street,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14.642857142857142,Mostly Cloudy,48,1,2,0,0,4,0,0.8071138375274204,Afternoon
2018-12-20 14:52:09,2018-12-20 14:52:00,,,,no,0.0,yes,back,no,16,2,1,1,0.15,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15.833333333333334,Mostly Cloudy,48,0,0,1,0,1,0,0.8071138375274204,Afternoon
2018-12-20 14:53:32,2018-12-20 14:52:50,,,,no,0.0,yes,both,no,16,2,1,1,0.7,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Curb,Curb,3.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15.833333333333334,Mostly Cloudy,48,0,0,1,0,1,0,0.8071138375274204,Afternoon
2018-12-20 14:53:48,2018-12-20 14:53:23,,,,no,1.0,yes,both,no,16,2,1,1,0.4166666666666667,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Curb,Curb,4.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15.833333333333334,Mostly Cloudy,48,0,0,2,0,2,0,0.8071138375274204,Afternoon
2018-12-20 14:57:25,2018-12-20 14:53:45,,,,no,0.0,,both,no,18,2,1,1,3.6666666666666665,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Curb,Curb,2.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15.833333333333334,Mostly Cloudy,48,0,0,1,0,2,0,0.8071138375274204,Afternoon
2018-12-20 14:55:09,2018-12-20 14:53:46,,,,no,,,both,no,8,2,1,1,1.3833333333333333,None,None,BTW Thomas & Harrison St,SB,Passenger load,Passenger load,Curb,Curb,2.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15.625,Mostly Cloudy,48,0,1,0,0,2,0,0.8071138375274204,Afternoon
2018-12-20 14:56:12,2018-12-20 14:55:50,,,,no,,,front,no,8,2,1,1,0.36666666666666664,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11.5,Mostly Cloudy,48,0,1,0,0,2,0,0.8037332019146869,Afternoon
2018-12-20 14:56:40,2018-12-20 14:56:20,,,,no,0.0,yes,back,no,16,2,1,1,0.3333333333333333,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.916666666666666,Mostly Cloudy,48,0,0,1,0,2,0,0.8037332019146869,Afternoon
2018-12-20 14:58:42,2018-12-20 14:56:42,,,,no,0.0,,both,yes,25,2,1,1,2.0,None,None,BTW Thomas & John St,SB,Passenger load,Passenger load,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17.5,Mostly Cloudy,48,1,2,0,0,4,0,0.8037332019146869,Afternoon
2018-12-20 14:57:06,2018-12-20 14:56:49,,,,no,0.0,,front,no,16,2,1,1,0.2833333333333333,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.916666666666666,Mostly Cloudy,48,0,0,1,0,2,0,0.8037332019146869,Afternoon
2018-12-20 15:25:43,2018-12-20 14:58:00,,,,no,,,front,no,2,2,1,1,27.716666666666665,None,None,BTW Thomas & Harrison St,SB,Un-parked,Un-parked,Curb,Curb,1.0,Large passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11.5,Mostly Cloudy,48,0,2,0,0,2,0,0.8037332019146869,Afternoon
2018-12-20 14:58:34,2018-12-20 14:58:26,,,,no,1.0,yes,back,no,26,2,1,1,0.13333333333333333,None,None,BTW Thomas & John St,SB,Passenger load,Passenger load,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17.5,Mostly Cloudy,48,1,2,1,0,5,0,0.8037332019146869,Afternoon
2018-12-20 15:05:28,2018-12-20 14:59:11,,,forced 1 vehicle into oncoming traffic lane,no,0.0,,front,no,14,2,1,1,6.283333333333333,veh-veh,veh-veh,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.916666666666666,Mostly Cloudy,48,0,1,0,0,1,0,0.8037332019146869,Afternoon
2018-12-20 14:59:50,2018-12-20 14:59:35,,,,no,0.0,,front,no,18,2,1,1,0.25,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.916666666666666,Mostly Cloudy,48,0,1,0,0,2,0,0.8037332019146869,Afternoon
2018-12-20 15:06:30,2018-12-20 14:59:54,,,,no,0.0,,front,no,20,2,1,1,6.6,None,None,BTW Thomas & Harrison St,NB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Commercial vehicle load zone,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.916666666666666,Mostly Cloudy,48,0,1,0,0,2,0,0.8037332019146869,Afternoon
2018-12-20 15:00:50,2018-12-20 15:00:39,,,entered loading zone from opposite side of street,no,,yes,back,no,6,2,1,1,0.18333333333333332,pass thru,veh-veh,BTW Thomas & Harrison St,SB,Passenger load,Passenger load,Curb,Curb,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0,Mostly Cloudy,48,0,2,0,0,3,0,0.7975887535810156,Afternoon
2018-12-20 15:03:44,2018-12-20 15:02:30,,,Did not exit vehicle,no,0.0,,,no,17,2,1,1,1.2333333333333334,None,None,BTW Thomas & Harrison St,NB,Parked,Other,Half and Half,Curb,0.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.875,Mostly Cloudy,48,0,1,1,0,3,0,0.7975887535810156,Afternoon
2018-12-20 15:05:06,2018-12-20 15:04:49,,,,no,0.0,no,back,no,16,2,1,1,0.2833333333333333,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.875,Mostly Cloudy,48,0,1,1,0,3,0,0.7975887535810156,Afternoon
2018-12-20 15:23:45,2018-12-20 15:10:27,,,,no,0.0,,front,no,23,2,1,1,13.3,None,None,BTW Thomas & John St,SB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15.5,Mostly Cloudy,48,0,2,0,0,2,0,0.7856854639759248,Afternoon
2018-12-20 15:24:45,2018-12-20 15:10:38,15:11:40,15:22:27,,yes,0.0,,front,no,20,2,1,1,14.116666666666667,None,None,BTW Thomas & Harrison St,NB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Commercial vehicle load zone,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14.375,Mostly Cloudy,48,0,0,0,0,1,0,0.7856854639759248,Afternoon
2018-12-20 15:11:52,2018-12-20 15:11:30,,,,no,0.0,no,back,no,25,2,1,1,0.36666666666666664,None,None,BTW Thomas & John St,SB,Passenger load,Passenger load,Curb,Curb,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15.5,Mostly Cloudy,48,0,2,0,0,3,0,0.7856854639759248,Afternoon
2018-12-20 15:15:45,2018-12-20 15:11:44,,,,no,0.0,,both,no,25,2,1,1,4.016666666666667,None,None,BTW Thomas & John St,SB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15.5,Mostly Cloudy,48,0,2,0,0,4,1,0.7856854639759248,Afternoon
